,Timestamp,Trip ID_first,Segment_first,Latitude_mean,Longitude_mean,Bearing_mean,Speed_mean
52,2023-11-22 23:52:00,1.4010000632665646e+16,4.0,59.29733740977752,18.20912043253581,172.51923076923077,13.519230698927856
53,2023-11-22 23:53:00,1.4010000632665666e+16,9.0,59.29750808340604,18.224681088181793,108.72950819672133,7.157376993875035
54,2023-11-22 23:54:00,1.4010000632665666e+16,9.0,59.297366828918456,18.226010246276857,105.69,5.960999977588654
55,2023-11-22 23:55:00,1.4010000632665646e+16,5.0,59.30156605418136,18.21432167146264,158.15243902439025,10.467073213763353
56,2023-11-22 23:56:00,1.4010000632665666e+16,10.0,59.30593184630076,18.181457380453747,204.32291666666663,12.913541595141092
57,2023-11-22 23:57:00,1.40100006326729e+16,7.0,59.30169085548037,18.18823636372884,167.98095238095237,15.415238044375466
58,2023-11-22 23:58:00,1.4010000632665666e+16,10.0,59.29838610771007,18.19176771407737,177.34586466165413,14.893233134334247
59,2023-11-22 23:59:00,1.4010000632665646e+16,4.0,59.292590192256085,18.232714354536917,104.47328244274809,11.636641267601773
60,2023-11-23 00:00:00,1.4010000632665666e+16,11.0,59.30076973655007,18.184670621698555,198.87272727272727,12.272727290066806
61,2023-11-23 00:01:00,1.40100006326729e+16,8.0,59.29477498864615,18.23923203252977,132.93548387096774,10.837634476282265
62,2023-11-23 00:02:00,1.4010000632665646e+16,8.0,59.29082040225758,18.268139820472868,119.07843137254902,9.741176623924106
63,2023-11-23 00:03:00,1.4010000632665646e+16,9.0,59.30408445394264,18.171787171993618,138.03773584905662,4.38018860007232
64,2023-11-23 00:04:00,1.4010000632665704e+16,1.0,59.307560372859875,18.14818146888246,118.85106382978724,4.993617098382178
65,2023-11-23 00:05:00,1.4010000632665704e+16,1.0,59.31927054268973,18.07653590611049,112.73333333333332,4.846666649977366
66,2023-11-23 00:06:00,1.4010000632665724e+16,1.0,59.31837976629084,18.08207203258167,109.63636363636364,6.264545459097082
67,2023-11-23 00:07:00,1.4010000632665724e+16,1.0,59.31693356125443,18.087444093492294,109.36111111111111,10.515740758842892
68,2023-11-23 00:08:00,1.4010000632665724e+16,1.0,59.3158878326416,18.094663214683532,120.2875,12.381249988079071
69,2023-11-23 00:09:00,1.4010000632665704e+16,2.0,59.31116348902385,18.107222906748454,106.025,14.529166682561238
70,2023-11-23 00:10:00,1.4010000632665704e+16,2.0,59.30951112111409,18.124008560180663,95.63333333333334,16.885000022252402
71,2023-11-23 00:11:00,1.4010000632665704e+16,3.0,59.309646251589754,18.133263721022495,91.11627906976744,13.103488400925038
72,2023-11-23 00:12:00,1.4010000632665704e+16,3.0,59.30920604489884,18.14419665426578,93.14150943396228,10.720754749370071
73,2023-11-23 00:13:00,1.4010000632665704e+16,3.0,59.30904948711395,18.15358058611552,100.90625,13.805208245913189
74,2023-11-23 00:14:00,1.4010000632665724e+16,5.0,59.30450783153571,18.16591974768308,101.6039603960396,15.081188230231255
75,2023-11-23 00:15:00,1.4010000632665704e+16,3.0,59.3016055020419,18.1792047327215,108.99090909090908,12.662727151133796
76,2023-11-23 00:16:00,1.4010000632665704e+16,4.0,59.298630735609265,18.200025664435493,84.34444444444445,16.87111100355784
77,2023-11-23 00:17:00,1.4010000632665704e+16,4.0,59.29976955760609,18.20715113553134,95.99090909090908,11.953636353666132
78,2023-11-23 00:18:00,1.4010000632665724e+16,8.0,59.30056936475966,18.21748752593994,78.5,9.146666706932916
79,2023-11-23 00:19:00,1.4010000632665704e+16,5.0,59.29814714001071,18.227621898856217,104.03225806451611,7.343010757559089
80,2023-11-23 00:20:00,1.4010000632665724e+16,8.0,59.29795786312648,18.224843791552953,107.97321428571428,11.4062500170299
81,2023-11-23 00:21:00,1.4010000632665724e+16,9.0,59.2998727536669,18.203505310357787,110.09803921568628,10.600000007479798
82,2023-11-23 00:22:00,1.4010000632665724e+16,9.0,59.297492796374904,18.21409403893255,109.87096774193547,10.353225861826251
83,2023-11-23 00:23:00,1.4010000632665704e+16,4.0,59.291782223448465,18.237887616060217,112.10204081632654,12.95306124005999
84,2023-11-23 00:24:00,1.4010000632665704e+16,4.0,59.28998226200769,18.248536556138905,91.1651376146789,13.837614689398247
85,2023-11-23 00:25:00,1.4010000632665724e+16,10.0,59.28938488627589,18.258825035982355,102.03488372093024,10.284883632216342
86,2023-11-23 00:26:00,1.4010000632665704e+16,7.0,59.28986022051643,18.269243539548388,68.17647058823529,10.615686281054629
87,2023-11-23 00:27:00,1.4010000632665704e+16,8.0,59.28597424825033,18.29568716684977,130.41666666666666,13.90166662534078
88,2023-11-23 00:28:00,1.4010000632665704e+16,9.0,59.282522655668714,18.30382628667922,128.8095238095238,9.980952376411077
309,2023-11-23 04:09:00,1.401000063267124e+16,1.0,59.27080562196929,18.29645567926867,270.0,0.0
310,2023-11-23 04:10:00,1.401000063267124e+16,1.0,59.27080509580415,18.29645321286958,270.0,0.0
311,2023-11-23 04:11:00,1.401000063267124e+16,1.0,59.27080980936686,18.296460755666097,270.0,0.0
312,2023-11-23 04:12:00,1.401000063267124e+16,1.0,59.270638088010394,18.293202382213664,267.52830188679246,6.992452845258533
313,2023-11-23 04:13:00,1.401000063267124e+16,2.0,59.27201976332554,18.285937996797784,272.6511627906977,8.053488176922466
314,2023-11-23 04:14:00,1.401000063267124e+16,2.0,59.27563461890587,18.28621145395132,224.73076923076923,8.738461512785692
315,2023-11-23 04:15:00,1.401000063267124e+16,3.0,59.27835998535157,18.283899230957033,296.4,7.864000015258789
316,2023-11-23 04:16:00,1.401000063267124e+16,3.0,59.28039741516113,18.28708553314209,349.5,6.616666714350383
317,2023-11-23 04:17:00,1.401000063267124e+16,3.0,59.28279685974121,18.285441702062432,337.3863636363636,8.163636348464273
318,2023-11-23 04:18:00,1.401000063267124e+16,4.0,59.285689742476855,18.280102094014484,284.77777777777777,7.570370329750909
319,2023-11-23 04:19:00,1.401000063267124e+16,4.0,59.286136035261485,18.274508213174755,279.7586206896552,6.182758627266719
320,2023-11-23 04:20:00,1.401000063267124e+16,4.0,59.287337771329014,18.263436577536844,272.4,13.983636266534978
321,2023-11-23 04:21:00,1.401000063267124e+16,5.0,59.28864288330078,18.250142360555714,267.7068965517241,12.037930940759592
322,2023-11-23 04:22:00,1.401000063267124e+16,5.0,59.29166545424351,18.248273051062295,32.30232558139535,2.6674418283063313
323,2023-11-23 04:23:00,1.401000063267124e+16,5.0,59.29321002960205,18.24992460012436,43.96875,7.900000184774399
325,2023-11-23 04:25:00,1.4010000632661438e+16,1.0,59.27880096435547,18.3117733001709,275.0,0.0
326,2023-11-23 04:26:00,1.4010000632661438e+16,1.0,59.27944037697532,18.31066752347079,303.2909090909091,5.174545426802202
327,2023-11-23 04:27:00,1.4010000632661438e+16,1.0,59.284670284816194,18.290021782829648,288.85714285714283,9.859523739133564
328,2023-11-23 04:28:00,1.4010000632661438e+16,2.0,59.28770147959391,18.27329548199971,299.85,10.765833353996277
329,2023-11-23 04:29:00,1.4010000632661438e+16,3.0,59.29018332163493,18.26309011777242,284.48333333333335,14.449166601896286
330,2023-11-23 04:30:00,1.401000063267124e+16,5.0,59.2909123048944,18.246791710287837,270.2881355932203,13.842372895297355
331,2023-11-23 04:31:00,1.4010000632661438e+16,4.0,59.29351943673439,18.230884200160943,283.7669902912621,12.85825242000876
332,2023-11-23 04:32:00,1.401000063267124e+16,7.0,59.28991327657328,18.2546099377917,288.4025974025974,9.393506476631412
333,2023-11-23 04:33:00,1.4010000632661438e+16,5.0,59.29192336829933,18.247523565550107,267.8378378378378,13.471621629354116
334,2023-11-23 04:34:00,1.4010000632661438e+16,6.0,59.30081517355783,18.20785406657628,258.5267857142857,11.354464324457306
335,2023-11-23 04:35:00,1.4010000632661438e+16,6.0,59.30358681311974,18.196412581663864,166.10576923076923,9.289423137903214
336,2023-11-23 04:36:00,1.4010000632661438e+16,6.0,59.304997065295915,18.17614022346392,188.9041095890411,17.6041096726509
337,2023-11-23 04:37:00,1.401000063267124e+16,8.0,59.30871266332166,18.116176243486077,274.2586206896552,21.17758632528371
338,2023-11-23 04:38:00,1.401000063267124e+16,8.0,59.3115109034947,18.107195717947825,327.0,6.785714200564793
339,2023-11-23 04:39:00,1.401000063266146e+16,1.0,59.316659139550254,18.0893379708995,213.94565217391303,8.18478267348331
340,2023-11-23 04:40:00,1.401000063266146e+16,1.0,59.30807099691251,18.145973717294087,202.85365853658536,12.739024360005448
341,2023-11-23 04:41:00,1.4010000632661438e+16,6.0,59.30271333751112,18.173419839084737,209.15841584158417,11.897029753958824
342,2023-11-23 04:42:00,1.401000063266146e+16,2.0,59.302874643868265,18.167636311382328,211.0275229357798,13.029357914530904
343,2023-11-23 04:43:00,1.401000063266146e+16,2.0,59.29673677332261,18.193519115448,261.47058823529414,11.907352973433104
344,2023-11-23 04:44:00,1.4010000632661438e+16,6.0,59.30042662620544,18.171284341812132,244.625,13.1525000333786
345,2023-11-23 04:45:00,1.4010000632661438e+16,8.0,59.3052974319458,18.146324501037597,192.0,12.022999879717826
346,2023-11-23 04:46:00,1.401000063266146e+16,3.0,59.30777152639921,18.124085098016455,126.08196721311477,6.593442615915517
347,2023-11-23 04:47:00,1.401000063266146e+16,3.0,59.30867757676523,18.14019700545299,135.126582278481,7.726582300059403
348,2023-11-23 04:48:00,1.401000063266146e+16,4.0,59.296985602228894,18.19609175388168,204.61635220125785,4.774213880862829
349,2023-11-23 04:49:00,1.401000063266146e+16,4.0,59.2965421128547,18.199147323082233,208.81034482758625,7.668965531491685
350,2023-11-23 04:50:00,1.4010000632661438e+16,8.0,59.29653249622065,18.19796629005906,202.090395480226,7.444632823857884
351,2023-11-23 04:51:00,1.4010000632661438e+16,9.0,59.2949716288869,18.197039383213696,203.859756097561,9.256097610403852
352,2023-11-23 04:52:00,1.4010000632661438e+16,9.0,59.28769616100275,18.222078733355083,238.57943925233644,6.521495288777574
353,2023-11-23 04:53:00,1.401000063266146e+16,7.0,59.29234641345579,18.21307212203296,223.1492537313433,9.507462727489756
354,2023-11-23 04:54:00,1.4010000632661438e+16,9.0,59.2974720909482,18.190602672343353,219.99319727891157,10.11428571882702
355,2023-11-23 04:55:00,1.4010000632661438e+16,9.0,59.29296842611061,18.219841705178315,207.35849056603777,11.58867923268732
356,2023-11-23 04:56:00,1.401000063266146e+16,8.0,59.29989051818848,18.19975782209827,108.08064516129032,10.67580650698754
357,2023-11-23 04:57:00,1.401000063266146e+16,9.0,59.2910033331977,18.244777626461453,221.99074074074073,6.752777750845309
358,2023-11-23 04:58:00,1.401000063266146e+16,9.0,59.29246622516263,18.242640264572636,201.50806451612905,7.99677429660674
359,2023-11-23 04:59:00,1.401000063266146e+16,9.0,59.29161359613592,18.24600828344172,193.11818181818185,3.7300000244920906
360,2023-11-23 05:00:00,1.4010000632671314e+16,4.0,59.28986747897401,18.25478269615952,204.8265306122449,7.275510143260567
361,2023-11-23 05:01:00,1.4010000632671314e+16,4.0,59.28964516551224,18.2498490048438,200.70103092783503,14.403092797269526
362,2023-11-23 05:02:00,1.4010000632671314e+16,5.0,59.29125835826096,18.244020017605383,165.9126213592233,11.601941692018972
363,2023-11-23 05:03:00,1.401000063266146e+16,11.0,59.291902694702145,18.248096923828125,38.42,3.9719999957084657
364,2023-11-23 05:04:00,1.4010000632671314e+16,5.0,59.29323720932007,18.25004243850708,45.666666666666664,4.908333346247673
365,2023-11-23 05:05:00,1.4010000632671314e+16,5.0,59.31575951209435,18.102225817166843,103.6153846153846,3.515384628222539
366,2023-11-23 05:06:00,1.4010000632671334e+16,1.0,59.31953642103407,18.0761775970459,105.33333333333331,4.888888941870795
367,2023-11-23 05:07:00,1.4010000632671334e+16,1.0,59.31981037281178,18.07384759408456,132.07407407407408,0.6888888831491824
368,2023-11-23 05:08:00,1.4010000632671334e+16,1.0,59.314494471396166,18.106984969108336,152.5806451612903,2.658064503823557
369,2023-11-23 05:09:00,1.4010000632671314e+16,6.0,59.30534192865545,18.160733899203215,200.75454545454545,6.114545414664528
370,2023-11-23 05:10:00,1.4010000632671334e+16,1.0,59.30219141642253,18.178410393851145,222.51190476190476,13.029761930306751
371,2023-11-23 05:11:00,1.4010000632671314e+16,5.0,59.302192748539035,18.17032738337441,213.43650793650792,13.248412662082249
372,2023-11-23 05:12:00,1.4010000632661612e+16,1.0,59.29737044543755,18.202021308061553,247.8231707317073,10.840853685285987
373,2023-11-23 05:13:00,1.4010000632661612e+16,1.0,59.29585974557059,18.215602329799108,233.29064039408868,9.984729029274927
374,2023-11-23 05:14:00,1.4010000632661594e+16,1.0,59.28488981867411,18.281719345644294,296.48192771084337,5.783132505704121
375,2023-11-23 05:15:00,1.4010000632661594e+16,2.0,59.29810042359513,18.21088477356793,242.1780821917808,11.5949771948601
376,2023-11-23 05:16:00,1.4010000632661594e+16,2.0,59.29982386362392,18.206660428923875,224.32286995515696,7.314349790057794
377,2023-11-23 05:17:00,1.4010000632661594e+16,2.0,59.30114586570046,18.20528927716342,233.1772727272727,13.383636318553576
378,2023-11-23 05:18:00,1.4010000632671334e+16,3.0,59.30109405517578,18.205144332485947,234.88646288209608,10.14890833530884
379,2023-11-23 05:19:00,1.4010000632661594e+16,3.0,59.30188875683283,18.19589410393925,229.0084745762712,12.157627104197518
380,2023-11-23 05:20:00,1.4010000632661594e+16,3.0,59.298858758175015,18.21948933456883,236.23636363636365,9.199999994942637
381,2023-11-23 05:21:00,1.4010000632671334e+16,3.0,59.30069518628703,18.19036253329316,238.2398190045249,9.928054255597733
382,2023-11-23 05:22:00,1.4010000632661594e+16,3.0,59.29898593300267,18.196354489577445,247.78508771929825,13.594298271233576
383,2023-11-23 05:23:00,1.4010000632661594e+16,4.0,59.29263117693473,18.230718045994855,206.9927536231884,15.566666594450025
384,2023-11-23 05:24:00,1.4010000632661612e+16,6.0,59.29560325376449,18.22811423270933,151.2451612903226,9.610322487738824
385,2023-11-23 05:25:00,1.4010000632661594e+16,5.0,59.29854385476363,18.218270841397736,115.67105263157896,5.572368476735918
386,2023-11-23 05:26:00,1.4010000632661594e+16,5.0,59.30037803034629,18.209168141888036,148.23387096774192,6.367741939521605
387,2023-11-23 05:27:00,1.4010000632661594e+16,6.0,59.30072873433431,18.20561033884684,179.31666666666666,4.686666724085808
388,2023-11-23 05:28:00,1.4010000632661594e+16,7.0,59.30070477999174,18.2036471586961,175.03846153846155,1.717692324748406
389,2023-11-23 05:29:00,1.4010000632661594e+16,7.0,59.30611656452047,18.149495453670102,256.82758620689657,11.251724029409475
390,2023-11-23 05:30:00,1.4010000632661594e+16,8.0,59.29973492798982,18.194983023184317,236.90740740740745,10.092592624602494
391,2023-11-23 05:31:00,1.4010000632661594e+16,8.0,59.29122836153272,18.216392208153092,273.8380281690141,7.411267609663413
392,2023-11-23 05:32:00,1.4010000632671406e+16,1.0,59.29028485535057,18.216251725603826,267.140127388535,11.556688035369678
393,2023-11-23 05:33:00,1.4010000632661594e+16,9.0,59.29080209732056,18.21530042886734,232.64375,9.653124961256982
394,2023-11-23 05:34:00,1.4010000632661594e+16,9.0,59.29405348351661,18.208963921729556,231.79255319148936,11.992021267084365
395,2023-11-23 05:35:00,1.4010000632661612e+16,8.0,59.29608325681825,18.199795557105023,234.08695652173913,8.721739161705624
396,2023-11-23 05:36:00,1.4010000632671406e+16,3.0,59.287695809696494,18.269491838605216,265.7415730337079,9.294381966751612
397,2023-11-23 05:37:00,1.4010000632661612e+16,8.0,59.2987731528167,18.209845879227643,252.20772946859904,9.145410617192589
398,2023-11-23 05:38:00,1.4010000632661594e+16,10.0,59.30057553494914,18.198329154025306,267.89325842696627,8.65842695316572
399,2023-11-23 05:39:00,1.4010000632661612e+16,8.0,59.292791734661975,18.22956568176983,229.40350877192984,13.165497046465063
400,2023-11-23 05:40:00,1.4010000632671334e+16,7.0,59.29737854003906,18.19737025926698,241.9528301886793,15.431132109660023
401,2023-11-23 05:41:00,1.4010000632661612e+16,9.0,59.28751202287345,18.2291205307533,133.61379310344827,9.245517205369884
402,2023-11-23 05:42:00,1.4010000632671406e+16,5.0,59.295285386305586,18.22682175269494,72.72307692307692,1.927692291369805
403,2023-11-23 05:43:00,1.4010000632661612e+16,9.0,59.298006161776456,18.183805118907586,246.4272727272727,8.204545454545455
404,2023-11-23 05:44:00,1.401000063116532e+16,1.0,59.289608814098216,18.21240674124824,287.26851851851853,1.8851851931324712
405,2023-11-23 05:45:00,1.401000063116532e+16,1.0,59.27082443237305,18.29640769958496,268.0,0.0
406,2023-11-23 05:46:00,1.401000063116532e+16,1.0,59.27082688929671,18.296406277155473,268.0,0.0
407,2023-11-23 05:47:00,1.401000063116532e+16,1.0,59.28040161132813,18.27544601758321,269.3,7.129166660706202
408,2023-11-23 05:48:00,1.401000063116532e+16,1.0,59.28111355880211,18.266795832535315,288.8534482758621,10.668103464718524
409,2023-11-23 05:49:00,1.401000063116532e+16,2.0,59.285340045747304,18.249348922002884,236.68571428571428,14.761904870896112
410,2023-11-23 05:50:00,1.4010000632671406e+16,5.0,59.28748662421044,18.239657665820832,295.27659574468083,13.412766131948915
411,2023-11-23 05:51:00,1.4010000632671406e+16,5.0,59.29486605147241,18.21422603768362,314.6478873239437,13.928169028859744
412,2023-11-23 05:52:00,1.401000063116532e+16,3.0,59.29199556203989,18.238332772866272,327.3205128205128,13.68974372668144
413,2023-11-23 05:53:00,1.401000063116532e+16,4.0,59.29374470710754,18.237491607666016,266.125,7.82250003516674
414,2023-11-23 05:54:00,1.401000063116532e+16,4.0,59.304878465281234,18.17500597038525,201.0268456375839,2.8402684422947417
415,2023-11-23 05:55:00,1.401000063116532e+16,4.0,59.30288232456554,18.18522694977847,231.07386363636363,6.936931819739667
416,2023-11-23 05:56:00,1.401000063116532e+16,4.0,59.297120346982254,18.19720342424181,232.84615384615384,10.583760786769735
417,2023-11-23 05:57:00,1.401000063116532e+16,4.0,59.30063541825995,18.174666439194276,206.5140562248996,10.485542213342276
418,2023-11-23 05:58:00,1.4010000631165368e+16,2.0,59.30097207568941,18.165348631995062,174.70238095238096,12.511309538568767
419,2023-11-23 05:59:00,1.401000063116532e+16,5.0,59.300334430131755,18.17233473355653,221.5846994535519,9.719672101117222
420,2023-11-23 06:00:00,1.401000063116532e+16,5.0,59.31209445235753,18.11383532533551,167.66336633663366,6.7410890778692645
421,2023-11-23 06:01:00,1.4010000631165368e+16,3.0,59.30671767468722,18.149336158104663,216.83962264150944,12.260849015892676
422,2023-11-23 06:02:00,1.4010000632661784e+16,1.0,59.30870203501165,18.15775643704787,187.21030042918457,11.943776845932009
423,2023-11-23 06:03:00,1.401000063116532e+16,5.0,59.30674583571298,18.171741800648824,183.66071428571428,7.25982140643256
424,2023-11-23 06:04:00,1.4010000631165368e+16,4.0,59.30549314946079,18.17755690031645,190.45933014354068,13.958373209506131
425,2023-11-23 06:05:00,1.4010000631165368e+16,4.0,59.298062797065256,18.205653877945633,233.05855855855856,16.494144237793243
426,2023-11-23 06:06:00,1.4010000631165368e+16,4.0,59.29640730873483,18.206580810859556,232.76639344262296,15.630737746348146
427,2023-11-23 06:07:00,1.4010000631165368e+16,4.0,59.30235843345767,18.168362576844263,206.59016393442624,13.029180357690718
428,2023-11-23 06:08:00,1.401000063116532e+16,6.0,59.30702607771929,18.143634384753657,185.07843137254903,9.446568569131928
429,2023-11-23 06:09:00,1.4010000631165368e+16,5.0,59.30867390299952,18.139089035433393,194.7703488372093,7.613372125944426
430,2023-11-23 06:10:00,1.4010000632661822e+16,1.0,59.31053216995731,18.14153894301384,192.16532258064515,8.522580700776269
431,2023-11-23 06:11:00,1.401000063116532e+16,6.0,59.31388456249669,18.125729038704577,160.94570135746605,7.435746641720042
432,2023-11-23 06:12:00,1.4010000631165368e+16,5.0,59.31236694954537,18.14069634514886,167.81981981981983,6.81936937490025
433,2023-11-23 06:13:00,1.4010000632671454e+16,1.0,59.30832007881645,18.15702940534045,209.55944055944056,8.977972051063619
434,2023-11-23 06:14:00,1.4010000631165434e+16,2.0,59.30557598169299,18.157228315049323,187.97391304347823,12.953333390277365
435,2023-11-23 06:15:00,1.4010000631165368e+16,6.0,59.30110758200459,18.18119153757205,194.75862068965515,13.299138009205633
436,2023-11-23 06:16:00,1.4010000631165368e+16,6.0,59.298453742747185,18.19716601252224,198.7799442896936,12.251253469076662
437,2023-11-23 06:17:00,1.4010000631165368e+16,6.0,59.302710744050835,18.174554306727188,201.71875,10.057692343225844
438,2023-11-23 06:18:00,1.4010000632661784e+16,3.0,59.30405172287609,18.17003102108364,199.1447963800905,10.28936650283736
439,2023-11-23 06:19:00,1.4010000631165368e+16,6.0,59.30421193196224,18.17209979204031,193.6365384615385,10.098653878959324
440,2023-11-23 06:20:00,1.4010000632661862e+16,4.0,59.307422796413526,18.153000681619616,175.4807121661721,9.257863498936777
441,2023-11-23 06:21:00,1.4010000631165368e+16,6.0,59.303541971022085,18.174080836388377,150.40967741935484,7.416451659510212
442,2023-11-23 06:22:00,1.4010000632661784e+16,4.0,59.30178033357883,18.187383500103177,160.23012552301256,11.40920501274045
443,2023-11-23 06:23:00,1.4010000631165514e+16,2.0,59.298445573848355,18.19724196436992,160.19626168224298,9.583800657144588
444,2023-11-23 06:24:00,1.4010000631165514e+16,2.0,59.30291919601696,18.176179496935625,147.3659217877095,7.515921764533613
445,2023-11-23 06:25:00,1.4010000632661784e+16,4.0,59.31107151980634,18.1276891348668,121.7717908082409,4.71394610216047
446,2023-11-23 06:26:00,1.4010000631165514e+16,2.0,59.29650731307609,18.21254202195669,135.9891008174387,7.982833779150524
447,2023-11-23 06:27:00,1.4010000631165514e+16,3.0,59.29484467834007,18.21780722377865,154.04961832061068,7.754961871008836
448,2023-11-23 06:28:00,1.4010000631165636e+16,1.0,59.29220685693953,18.2372937268681,142.38541666666666,6.93055556797319
449,2023-11-23 06:29:00,1.401000063116559e+16,2.0,59.29862611311196,18.19694652000483,147.45620437956205,7.613503635582263
450,2023-11-23 06:30:00,1.4010000632661882e+16,2.0,59.29950770525865,18.19890315096143,159.42605633802816,8.992605719767825
451,2023-11-23 06:31:00,1.4010000631165514e+16,3.0,59.302303258275,18.193333309766484,134.6217008797654,6.014662759394939
