Trip_ID,Segment,30_min_prediction,60_min_prediction
14010000632662602,8.0,2.476027,9.003178
14010000632662602,8.0,1.8352579,9.815478
14010000632662602,9.0,1.6421632,10.323582
14010000632662602,1.0,1.5626273,10.583987
14010000632662602,1.0,2.7245533,10.799399
14010000632662602,1.0,3.2239456,10.303813
14010000632662602,1.0,3.398887,9.579878
14010000632662602,2.0,3.1993494,8.630958
14010000632662602,2.0,2.4756541,7.087916
14010000632662602,2.0,2.4166834,7.1342587
14010000632662602,3.0,2.5737998,7.5318522
14010000632662602,4.0,2.7928665,8.080051
14010000632662602,4.0,3.01298,8.671653
14010000632662602,6.0,2.988657,8.874819
14010000632662602,6.0,2.9448135,8.985586
14010000632662602,7.0,2.957133,9.157444
14010000632662602,9.0,3.0348282,9.321413
14010000632662602,9.0,3.1965492,9.54439
14010000632662640,8.0,2.8831658,8.350404
14010000632662640,9.0,2.5739715,7.6281323
14010000632662640,1.0,2.1826546,6.783656
14010000632662640,3.0,2.5721118,7.3796062
14010000632662640,7.0,2.6489952,7.836588
14010000632662640,8.0,2.8257713,8.344566
14010000632662640,8.0,2.3343682,9.627938
14010000632662640,9.0,2.5721104,9.48577
14010000632662640,9.0,2.4250927,10.027014
14010000632662640,9.0,2.709216,9.51218
14010000632662640,9.0,2.7861092,10.22241
14010000632662640,1.0,2.4175174,9.697977
14010000632662640,2.0,3.0633657,10.361855
14010000632662640,5.0,3.0506601,9.867154
14010000632662640,6.0,3.6970167,10.669722
14010000632662640,8.0,3.6284416,10.225882
14010000632662640,8.0,3.153563,9.308658
14010000632662640,9.0,3.0430655,9.089265
14010000632662640,9.0,3.099216,9.213129
14010000632662640,9.0,3.1366339,9.208448
14010000632662698,6.0,2.7075884,7.306083
14010000632662698,6.0,2.591043,7.198836
14010000632662698,6.0,2.4606059,7.014869
14010000632662698,6.0,2.4846325,6.975424
14010000632662698,6.0,2.0324922,8.582911
14010000632662698,8.0,1.6218165,9.47436
14010000632662698,8.0,2.1412778,8.938954
14010000632662698,9.0,2.7076435,8.842839
14010000632662698,9.0,3.2589645,8.95156
14010000632662698,9.0,2.9929817,7.844996
14010000632662698,5.0,2.3538544,5.878849
14010000632662698,5.0,2.5534651,6.609751
14010000632662698,5.0,2.3825705,6.605694
14010000632662698,6.0,2.1875372,6.4690166
14010000632662698,8.0,2.0763304,7.5850196
14010000632662698,8.0,2.7666883,8.722354
14010000632662698,8.0,2.9088664,8.349522
14010000632662698,8.0,3.0793796,7.9148307
14010000632662698,8.0,3.1922195,7.5592375
14010000632662698,1.0,2.127997,6.2594867
14010000632662698,1.0,1.9414469,6.6505384
14010000632662698,2.0,2.0503626,7.409871
14010000632662698,3.0,2.7180316,8.774661
14010000632662698,3.0,3.393082,9.889718
14010000632662698,5.0,3.1874459,9.291402
14010000632662698,6.0,3.1593382,9.1867485
14010000632662698,6.0,3.0734234,8.977245
14010000632662698,6.0,2.9821882,8.83445
14010000632662698,7.0,2.9676325,8.865981
14010000632662698,6.0,3.011896,8.946158
14010000632662698,6.0,3.0057209,8.868293
14010000632662698,8.0,3.1058567,8.992749
14010000632662698,8.0,3.1048617,8.870036
14010000632662698,9.0,3.0246763,8.619018
14010000632662794,3.0,2.3298824,6.1899686
14010000632662794,3.0,1.6508461,7.6840973
14010000632662794,3.0,1.3332938,8.952171
14010000632662794,4.0,1.98438,9.095983
14010000632662794,4.0,2.6519194,9.286911
14010000632662794,4.0,2.7470355,10.493485
14010000632662794,5.0,2.2118547,10.630468
14010000632662794,5.0,1.7093595,10.421664
14010000632662794,5.0,2.3425274,10.052379
14010000632662794,6.0,2.5786955,10.996256
14010000632662794,6.0,2.8084419,10.225975
14010000632662794,6.0,2.9813497,9.60184
14010000632662794,7.0,2.8416684,8.637427
14010000632662794,7.0,3.0300434,8.675572
14010000632662794,9.0,2.5944533,7.6755457
14010000632662794,9.0,2.635711,7.7878585
14010000632662794,1.0,2.6778903,7.73981
14010000632662794,1.0,2.2292325,8.895159
14010000632662794,1.0,2.4407825,8.435375
14010000632662794,1.0,2.1077366,9.374911
14010000632662794,1.0,2.2064278,9.402337
14010000632662794,2.0,2.409242,10.091341
14010000632662794,2.0,2.2125065,8.568384
14010000632662794,2.0,3.2834058,9.062345
14010000632662794,3.0,3.188906,7.994351
14010000632662794,3.0,2.8587687,6.888268
14010000632662794,3.0,1.7641174,4.5569954
14010000632662794,3.0,2.0476155,5.4954677
14010000632662794,3.0,2.2708673,6.1396794
14010000632662794,4.0,2.218323,6.303514
14010000632662794,5.0,2.2674396,6.6933093
14010000632662794,6.0,1.782991,8.381939
14010000632662794,6.0,1.56889,9.564495
14010000632662794,7.0,2.2540143,9.673687
14010000632662794,8.0,2.3081837,10.5647135
14010000632662794,9.0,2.8991568,10.499983
14010000632662794,9.0,3.1285906,10.166611
14010000632662794,1.0,3.0442898,9.584479
14010000632662794,1.0,3.2407954,9.3671465
14010000632662794,1.0,2.9687161,8.247964
14010000632662794,1.0,2.9995887,8.151895
14010000632662794,2.0,2.8139703,7.779882
14010000632662794,3.0,2.4783227,7.016042
14010000632662794,3.0,2.7027297,7.471436
14010000632662794,3.0,2.6745324,7.530734
14010000632662794,3.0,2.633637,7.5141835
14010000632662794,4.0,2.597606,7.385047
14010000632662794,4.0,2.7120054,7.659485
14010000632662794,5.0,2.6998644,7.7226353
14010000632662794,5.0,2.6029782,7.629682
14010000632662794,6.0,2.6007822,7.5546274
14010000632662794,6.0,2.6965916,7.6119695
14010000632662794,6.0,2.6949933,7.5907407
14010000632662794,7.0,2.5818834,7.3648205
14010000632662794,8.0,2.5435224,7.327076
14010000632662794,9.0,2.5300317,7.451289
14010000632662794,9.0,2.6072981,7.7414613
14010000632662832,2.0,2.644084,8.310365
14010000632662832,5.0,2.115592,9.054445
14010000632662832,6.0,2.3631876,8.996224
14010000632662832,6.0,2.235917,10.05071
14010000632662832,8.0,2.4288592,11.159539
14010000632662832,8.0,2.67843,10.481789
14010000632662832,8.0,2.7842162,9.68815
14010000632662832,8.0,3.2867398,9.81779
14010000632662832,9.0,3.1895595,9.206949
14010000632662832,9.0,2.8427787,8.330223
14010000632662832,1.0,2.819038,8.194196
14010000632662832,1.0,2.8830626,8.103676
14010000632662832,3.0,2.829832,7.9375935
14010000632662832,4.0,2.7713013,7.851152
14010000632662832,6.0,2.6360576,7.620818
14010000632662832,8.0,2.6104708,7.5998955
14010000632662832,9.0,2.7354388,7.8030267
14010000632662832,9.0,2.699983,7.813727
14010000632662832,9.0,2.645078,7.8803186
14010000632662890,9.0,2.8175094,8.10006
14010000632662890,9.0,2.8400326,8.213053
14010000632662928,1.0,2.6470082,7.5807786
14010000632662928,1.0,2.6118126,7.576339
14010000632662928,1.0,2.6036685,7.6060166
14010000632662928,1.0,2.5755103,7.559238
14010000632662928,2.0,2.6281128,7.5084114
14010000632662928,2.0,2.6424074,7.42655
14010000632662928,3.0,2.5844858,7.208514
14010000632662928,3.0,2.5214744,7.0973377
14010000632662928,4.0,2.4203928,7.011176
14010000632662928,4.0,2.508937,7.411906
14010000632662928,4.0,2.524827,7.646561
14010000632662928,5.0,2.660464,7.9925785
14010000632662928,4.0,2.7931712,8.333658
14010000632662928,6.0,2.8773766,8.55719
14010000632662928,7.0,2.874895,8.579697
14010000632662928,8.0,2.9014573,8.670447
14010000632662928,1.0,2.9608736,8.839864
14010000632662928,1.0,2.9166462,8.449889
14010000632662928,1.0,2.928312,8.128113
14010000632662928,1.0,2.8363228,7.8236165
14010000632662928,2.0,2.6641104,7.539089
14010000632662928,2.0,2.3926535,7.021544
14010000632662928,2.0,2.5614796,7.3836203
14010000632662928,2.0,2.601859,7.444331
14010000632662928,3.0,2.603269,7.4927197
14010000632662928,3.0,2.508924,7.3671436
14010000632662928,4.0,2.5657368,7.6201715
14010000632662928,4.0,2.5791686,7.7218204
14010000632662928,4.0,2.68657,8.009701
14010000632662928,4.0,2.7175882,8.174155
14010000632662928,5.0,2.7778392,8.377967
14010000632662928,5.0,2.7714493,8.4061
14010000632662928,4.0,2.8510127,8.520134
14010000632662928,6.0,2.8924944,8.5921755
14010000632662928,7.0,2.909376,8.707319
14010000632662928,8.0,2.9032204,8.751876
14010000632662928,9.0,2.905791,8.763464
14010000632662928,9.0,3.0299983,9.059557
14010000632663024,3.0,2.8742168,8.709885
14010000632663024,3.0,2.9476228,8.960173
14010000632663024,4.0,3.0407684,9.143912
14010000632663024,6.0,3.0960789,9.148884
14010000632663024,7.0,3.0790796,8.878575
14010000632663024,6.0,3.003134,8.566414
14010000632663024,8.0,2.8577342,8.246309
14010000632663024,8.0,2.7943313,8.123386
14010000632663024,8.0,2.7751303,8.199219
14010000632663024,9.0,2.8677902,8.470689
14010000632663024,9.0,2.8768194,8.449119
14010000632663024,9.0,2.914455,8.506745
14010000632663024,1.0,2.9135106,8.4639435
14010000632663024,1.0,2.846326,8.324382
14010000632663024,1.0,2.8435755,8.389088
14010000632663024,2.0,2.904534,8.551586
14010000632663024,3.0,2.8950756,8.4888315
14010000632663024,4.0,2.9289334,8.44034
14010000632663024,5.0,2.9040008,8.293939
14010000632663024,5.0,2.814346,8.098819
14010000632663024,6.0,2.7463531,7.907173
14010000632663024,6.0,2.7229173,7.7860403
14010000632663024,6.0,2.7629585,7.7122817
14010000632663024,6.0,2.7063124,7.5336967
14010000632663024,6.0,2.601946,7.2167497
14010000632663024,8.0,2.5474765,7.2246113
14010000632663024,8.0,2.515476,7.2276087
14010000632663024,9.0,2.6285577,7.4725556
14010000632663024,9.0,2.6152725,7.4343705
14010000632663024,9.0,2.7630851,7.7168946
14010000632663024,1.0,2.6354177,7.5535846
14010000632663024,1.0,2.622348,7.719595
14010000632663024,1.0,2.6371465,7.95414
14010000632663024,1.0,2.7133365,8.160353
14010000632663024,2.0,2.8400588,8.46389
14010000632663024,2.0,3.0001636,8.909285
14010000632663024,3.0,2.99923,9.070065
14010000632663024,3.0,3.0412164,9.087541
14010000632663024,5.0,3.147458,9.109802
14010000632663024,5.0,3.1358104,8.880636
14010000632663024,5.0,2.9745488,8.412906
14010000632663024,6.0,2.8195298,8.011024
14010000632663024,6.0,2.7402208,7.8576694
14010000632663024,6.0,2.7273915,7.884359
14010000632663024,6.0,2.7213953,7.896543
14010000632663024,8.0,2.7556305,8.015116
14010000632663024,8.0,2.8481631,8.204576
14010000632663024,9.0,2.8410184,8.167683
14010000632663024,9.0,2.8414786,8.142951
14010000632663042,2.0,2.784018,8.080766
14010000632663042,3.0,2.7837763,8.084912
14010000632663042,3.0,2.7915177,8.169783
14010000632663042,4.0,2.6889653,8.134096
14010000632663042,4.0,2.76355,8.368033
14010000632663042,4.0,2.7705495,8.433123
14010000632663042,4.0,2.8578598,8.563529
14010000632663042,4.0,2.8836591,8.681909
14010000632663042,5.0,2.9160714,8.807001
14010000632663042,4.0,2.9360905,8.863566
14010000632663042,4.0,2.9743123,8.9667
14010000632663042,6.0,2.9815404,8.875823
14010000632663042,6.0,2.9509647,8.66793
14010000632663042,8.0,2.8913114,8.347876
14010000632663042,8.0,2.8518121,8.231421
14010000632663042,9.0,2.767072,8.092447
14010000632663042,1.0,2.211348,9.092445
14010000632663042,1.0,2.387361,9.019096
14010000632663042,2.0,2.8426945,9.083773
14010000632663042,2.0,3.0491176,8.645905
14010000632663042,2.0,3.1992455,8.432681
14010000632663042,2.0,2.6251822,7.162095
14010000632663042,3.0,2.3378298,6.749775
14010000632663042,4.0,2.3944361,7.0168195
14010000632663042,5.0,2.5755856,7.5285797
14010000632663042,4.0,2.690704,7.872566
14010000632663042,6.0,2.75654,8.083093
14010000632663042,8.0,2.7565053,8.245078
14010000632663042,9.0,2.8470917,8.468527
14010000632663042,1.0,2.915224,8.617249
14010000632663042,1.0,2.950901,8.617962
14010000632663042,1.0,2.9791176,8.42194
14010000632663042,2.0,2.9136512,8.099658
14010000632663042,3.0,2.8479593,7.947737
14010000632663042,4.0,2.688943,7.6987004
14010000632663042,4.0,2.5878885,7.7241635
14010000632663042,5.0,2.6414711,8.014743
14010000632663042,6.0,2.8460534,8.428263
14010000632663042,6.0,2.8641827,8.486724
14010000632663042,6.0,2.9353628,8.530384
14010000632663042,7.0,2.8928516,8.281455
14010000632663042,8.0,2.8355443,8.010929
14010000632663042,8.0,2.7597501,7.802159
14010000632663082,6.0,2.8953102,8.65307
14010000632663082,6.0,2.9305308,8.712355
14010000632663082,6.0,3.0704944,8.936368
14010000632663082,8.0,2.4244263,9.67371
14010000632663082,1.0,2.4899862,9.217944
14010000632663082,1.0,2.8627346,9.146619
14010000632663082,1.0,3.0436904,8.864451
14010000632663082,3.0,3.1441784,8.75729
14010000632663082,5.0,2.64863,7.660251
14010000632663082,6.0,2.706832,7.9391737
14010000632663082,6.0,2.802763,8.259831
14010000632663082,6.0,2.8879113,8.521307
14010000632663082,8.0,2.886785,8.514625
14010000632663178,3.0,2.9352226,7.6512065
14010000632663178,4.0,2.2707698,6.3628607
14010000632663178,4.0,2.2446353,6.6119995
14010000632663178,4.0,2.3414314,6.9234686
14010000632663178,5.0,2.5598283,7.3917437
14010000632663178,5.0,2.6234071,7.523167
14010000632663178,5.0,2.574051,7.436643
14010000632663178,6.0,2.5468178,7.36562
14010000632663178,6.0,2.5760863,7.5615253
14010000632663178,6.0,2.594825,7.7481265
14010000632663178,9.0,2.1974206,8.870255
14010000632663178,9.0,2.4563441,9.083604
14010000632663178,1.0,2.8402472,9.478511
14010000632663178,1.0,3.073655,9.386224
14010000632663178,1.0,3.323612,9.23727
14010000632663178,2.0,2.9844773,8.076308
14010000632663178,2.0,2.8695414,7.666496
14010000632663178,3.0,2.5232384,7.0336394
14010000632663178,3.0,2.4860823,7.1523423
14010000632663178,3.0,2.5003731,7.3523703
14010000632663178,4.0,2.574928,7.606908
14010000632663178,4.0,2.739208,7.9801397
14010000632663178,4.0,2.8387964,8.156039
14010000632663178,5.0,2.8083546,8.148888
14010000632663178,5.0,2.8179557,8.284535
14010000632663178,4.0,2.8595731,8.401524
14010000632663178,5.0,2.9036157,8.465883
14010000632663178,6.0,2.991864,8.550503
14010000632663178,6.0,2.9828706,8.615817
14010000632663178,8.0,2.904011,8.557669
14010000632663178,9.0,2.8879354,8.620305
14010000632663178,1.0,2.9661124,8.815904
14010000632663178,1.0,3.0546856,8.825702
14010000632663178,1.0,3.0103273,8.335151
14010000632663178,1.0,3.0010407,8.108498
14010000632663178,1.0,2.81153,7.68854
14010000632663178,1.0,2.566278,7.1645775
14010000632663178,2.0,2.5308447,6.9319406
14010000632663178,2.0,2.621841,7.187041
14010000632663178,3.0,2.523211,7.0924573
14010000632663178,3.0,2.454017,6.915513
14010000632663178,3.0,2.4915853,6.937171
14010000632663178,4.0,2.632883,7.2852583
14010000632663178,4.0,2.5136807,7.1263413
14010000632663178,4.0,2.4879014,7.277669
14010000632663178,5.0,2.5632613,7.543347
14010000632663178,5.0,2.6967528,7.8033094
14010000632663178,5.0,2.7460568,7.912787
14010000632663178,4.0,2.7631629,7.9414315
14010000632663178,6.0,2.6801279,7.8252196
14010000632663178,7.0,2.6968453,7.900811
14010000632663178,8.0,2.7260902,7.9754806
14010000632663178,8.0,2.7321854,8.007799
14010000632663178,9.0,2.7875652,8.133148
14010000632663216,6.0,2.2155483,10.490913
14010000632663216,6.0,2.3173597,11.229831
14010000632663216,6.0,2.1473954,11.301981
14010000632663216,6.0,1.9266703,11.122518
14010000632663216,8.0,2.0582597,11.45819
14010000632663216,8.0,2.643475,10.82034
14010000632663216,9.0,3.0881696,10.465959
14010000632663216,9.0,2.7735684,10.818483
14010000632663216,9.0,2.8362525,10.078582
14010000632663216,9.0,2.3267756,10.14567
14010000632663216,2.0,2.08111,10.610544
14010000632663216,2.0,2.631559,10.362252
14010000632663216,6.0,2.8554292,9.720696
14010000632663216,8.0,3.3664393,9.8672495
14010000632663216,9.0,3.3055868,9.301705
14010000632663216,1.0,2.8617032,8.103758
14010000632663216,1.0,2.8247144,7.9154177
14010000632663216,1.0,2.7776759,7.6335297
14010000632663216,2.0,2.7079575,7.430231
14010000632663216,3.0,2.4786255,7.101741
14010000632663216,6.0,2.5521677,7.336002
14010000632663216,8.0,2.5074365,7.3281946
14010000632663216,9.0,2.6932733,7.761561
14010000632663216,9.0,2.766535,7.938589
14010000632663274,6.0,2.5900335,11.202688
14010000632663274,8.0,2.3385146,11.260535
14010000632663274,8.0,2.1272857,11.243966
14010000632663274,8.0,2.4740589,10.280332
14010000632663274,8.0,2.5762103,11.022151
14010000632663274,9.0,2.3006485,11.118395
14010000632663274,9.0,2.0699935,11.126332
14010000632663274,2.0,2.3998861,9.994041
14010000632663274,3.0,3.1591897,10.15155
14010000632663274,6.0,3.28148,9.719795
14010000632663274,6.0,3.1922727,9.126496
14010000632663274,6.0,2.7988424,8.053297
14010000632663274,8.0,2.9921637,8.305694
14010000632663274,8.0,2.892006,7.9374485
14010000632663274,8.0,2.6828775,7.288987
14010000632663274,9.0,2.6251292,7.074583
14010000632663274,9.0,2.5572855,6.9609294
14010000632663274,9.0,2.4659781,6.7388344
14010000632663274,2.0,2.4720013,6.640931
14010000632663274,3.0,2.5314698,7.034477
14010000632663274,4.0,2.520665,7.298545
14010000632663274,5.0,2.4296737,7.3292313
14010000632663274,6.0,2.573402,7.759364
14010000632663274,6.0,2.892838,8.373432
14010000632663274,6.0,2.847106,8.214776
14010000632663274,6.0,2.8052278,8.199152
14010000632663274,8.0,2.8160334,8.219372
14010000632663274,8.0,2.7552986,8.066459
14010000632663274,8.0,2.8153684,8.078346
14010000632663274,9.0,2.853416,8.111303
14010000632663274,9.0,2.208398,9.021635
14010000632663370,2.0,2.2030714,8.322062
14010000632663370,3.0,2.484396,8.144458
14010000632663370,3.0,2.7981672,8.105245
14010000632663370,3.0,2.9562757,7.9896936
14010000632663370,3.0,2.361063,6.5937247
14010000632663370,4.0,1.7828022,8.120493
14010000632663370,4.0,2.1172118,8.363535
14010000632663370,4.0,2.4698634,8.463531
14010000632663370,5.0,2.7938278,8.5598545
14010000632663370,4.0,3.054068,8.640505
14010000632663370,4.0,2.6048298,7.605752
14010000632663370,6.0,2.6678479,7.67299
14010000632663370,8.0,2.7211406,7.7194257
14010000632663370,8.0,2.6575212,7.5565777
14010000632663370,9.0,2.6813486,7.6061563
14010000632663370,1.0,2.555482,7.4631343
14010000632663370,1.0,2.2491872,8.653606
14010000632663370,2.0,1.8661,9.648721
14010000632663370,3.0,1.782976,10.422232
14010000632663370,3.0,2.4458208,10.041545
14010000632663370,3.0,3.1452856,9.705824
14010000632663370,3.0,3.2360003,8.774592
14010000632663370,3.0,2.9626634,7.633847
14010000632663370,4.0,2.2910008,6.1122856
14010000632663370,5.0,1.6315663,7.3383884
14010000632663370,5.0,2.130692,7.9688177
14010000632663370,5.0,2.3994875,8.048168
14010000632663370,4.0,2.5442014,9.297927
14010000632663370,5.0,2.8472068,9.407392
14010000632663370,6.0,2.657196,8.379351
14010000632663370,6.0,2.8999927,8.504299
14010000632663370,7.0,3.0662453,8.671853
14010000632663370,7.0,2.56254,7.49683
14010000632663370,8.0,2.6342444,7.57336
14010000632663370,8.0,2.6511397,7.6458335
14010000632663370,9.0,2.624079,7.66712
14010000632663370,9.0,2.5529046,7.585741
14010000632663402,10.0,3.0759375,9.854813
14010000632663402,10.0,3.1963491,9.182826
14010000632663402,3.0,2.9945922,8.387509
14010000632663402,3.0,2.0248306,8.30082
14010000632663402,3.0,2.3422253,8.386218
14010000632663402,3.0,2.7032433,8.306244
14010000632663402,4.0,2.872347,7.9386554
14010000632663402,5.0,3.0092103,7.650329
14010000632663402,6.0,2.1528752,6.961638
14010000632663402,7.0,1.5036812,8.411514
14010000632663402,8.0,2.0047667,8.536188
14010000632663402,8.0,2.4085772,9.567773
14010000632663402,9.0,3.0060751,10.206086
14010000632663402,10.0,3.0006287,9.569074
14010000632663402,10.0,2.8488145,8.551027
14010000632663402,1.0,3.2148263,8.874594
14010000632663402,2.0,2.3173966,9.098654
14010000632663402,3.0,1.6229172,9.5069895
14010000632663402,5.0,2.141362,9.218686
14010000632663402,5.0,2.5284739,9.979907
14010000632663402,8.0,2.4649744,10.906254
14010000632663434,2.0,2.3455396,8.259363
14010000632663434,3.0,2.1920733,9.240739
14010000632663434,4.0,2.3557982,8.858574
14010000632663434,4.0,3.042893,9.311732
14010000632663434,3.0,2.8175232,8.196273
14010000632663454,8.0,2.635799,9.925675
14010000632663454,8.0,2.8411477,10.609941
14010000632663454,3.0,2.773983,9.846166
14010000632663454,3.0,3.2506514,9.928099
14010000632663454,4.0,3.0756369,9.929561
14010000632663454,4.0,2.4773858,10.508282
14010000632663454,5.0,1.8088166,10.305944
14010000632663454,5.0,2.087047,10.693137
14010000632663454,4.0,2.4141264,11.499897
14010000632663454,6.0,2.822351,10.8107
14010000632663454,6.0,2.9572182,11.027378
14010000632663454,7.0,2.681886,11.149301
14010000632663454,8.0,2.3102167,11.211758
14010000632663454,9.0,2.518013,10.178881
14010000632663454,9.0,3.00311,10.851877
14010000632663538,5.0,2.5527785,7.2661705
14010000632663538,6.0,2.6053562,7.4619384
14010000632663538,7.0,2.5852418,7.4948473
14010000632663538,8.0,2.6692815,7.7101445
14010000632663538,8.0,2.7029822,7.8904495
14010000632663538,9.0,2.7206078,8.045606
14010000632663538,9.0,2.7494135,8.087003
14010000632663538,2.0,2.8129802,8.166469
14010000632663538,3.0,2.8625255,8.069283
14010000632663538,3.0,2.8307676,7.6575828
14010000632663538,4.0,2.6877341,7.1792917
14010000632663538,5.0,2.4186783,7.859234
14010000632663538,7.0,2.284739,7.7160044
14010000632663538,8.0,2.3255126,8.152477
14010000632663538,8.0,2.2187107,9.703257
14010000632663538,9.0,2.5420897,10.672039
14010000632663538,9.0,2.1859403,10.52548
14010000632663538,10.0,2.543228,11.176394
14010000632663538,10.0,2.8349874,10.88943
14010000632663538,2.0,3.2058933,10.236587
14010000632663538,3.0,2.9222252,10.521504
14010000632663538,5.0,2.3302038,10.65761
14010000632663538,6.0,1.9224229,10.540168
14010000632663538,7.0,1.6796618,10.739209
14010000632663538,8.0,2.1197205,11.527791
14010000632663538,10.0,2.106199,11.533373
14010000632663556,4.0,2.5826657,7.563163
14010000632663556,5.0,2.549527,7.6704016
14010000632663556,6.0,2.7650793,8.0580015
14010000632663556,1.0,2.7895222,7.9649224
14010000632663556,2.0,2.383791,9.007544
14010000632663556,3.0,2.4376786,8.778342
14010000632663556,5.0,2.2764492,9.558715
14010000632663556,4.0,2.485404,9.847722
14010000632663556,8.0,2.9553235,9.875585
14010000632663556,9.0,2.9631872,8.869541
14010000632663608,8.0,2.645105,7.0113235
14010000632663608,9.0,2.539644,6.67056
14010000632663608,9.0,2.4439194,6.2768064
14010000632663608,9.0,2.3838022,6.0386806
14010000632663608,6.0,2.3660736,5.9368443
14010000632663608,8.0,2.3134503,5.9406495
14010000632663608,8.0,2.2019267,5.8514585
14010000632663608,8.0,2.267007,6.210761
14010000632663608,9.0,1.7568998,7.659976
14010000632663608,9.0,1.4879724,9.07371
14010000632663608,9.0,1.8543872,9.793127
14010000632663660,10.0,2.5617933,6.548144
14010000632663660,10.0,2.3172703,6.031357
14010000632663660,10.0,2.2138069,5.995588
14010000632663660,2.0,1.5517052,7.6166825
14010000632663660,3.0,1.6493758,8.763561
14010000632663660,3.0,1.718269,10.00973
14010000632663660,3.0,1.9177431,10.8569355
14010000632663660,4.0,2.4396043,11.361877
14010000632663660,5.0,2.7121794,10.85488
14010000632663660,5.0,3.053206,10.13646
14010000632663660,6.0,3.1406057,9.463901
14010000632663660,6.0,2.7895758,9.707513
14010000632663660,7.0,1.9981092,9.8799305
14010000632663660,7.0,1.5671321,10.080916
14010000632663660,8.0,2.0353656,11.079269
14010000632663660,8.0,2.5473926,11.0065155
14010000632663660,8.0,2.7451081,11.01219
14010000632663660,9.0,2.717794,11.128976
14010000632663660,9.0,2.5164638,11.294702
14010000632663660,9.0,2.6472993,11.081695
14010000632663660,10.0,2.5042858,11.491713
14010000632663660,10.0,2.348361,11.527972
14010000632663660,11.0,2.3561127,11.453698
14010000632663660,1.0,2.4921403,11.342815
14010000632663660,2.0,2.476834,11.423261
14010000632663660,4.0,2.7709563,10.888724
14010000632663660,5.0,3.0000052,10.699643
14010000632663660,6.0,3.002052,10.375017
14010000632663660,6.0,2.6160445,10.687267
14010000632663660,8.0,2.2229438,10.688948
14010000632663660,8.0,2.7112322,10.273844
14010000632663660,9.0,3.117038,9.737842
14010000632663660,9.0,3.29736,9.157705
14010000632663660,10.0,2.9938705,8.345378
14010000632663660,10.0,1.9553083,8.161772
14010000632663660,11.0,1.6690253,9.238028
14010000632663660,11.0,2.168883,9.422097
14010000632663730,6.0,1.8165257,10.578969
14010000632663730,8.0,2.2711265,11.472862
14010000632663776,3.0,2.6112878,10.930487
14010000632663776,3.0,2.543034,11.225355
14010000632663776,3.0,2.3864207,11.231565
14010000632663776,3.0,2.412743,11.151259
14010000632663776,4.0,2.5224981,11.104977
14010000632663794,4.0,2.5903563,10.50887
14010000632663794,4.0,3.0551863,9.84934
14010000632663794,4.0,3.166444,9.051992
14010000632663794,5.0,2.937665,8.157257
14010000632663794,4.0,2.406794,6.949963
14010000632663794,6.0,2.4425757,7.146683
14010000632663794,6.0,1.907493,8.50453
14010000632663794,7.0,1.6163065,9.51485
14010000632663794,8.0,2.2202525,9.379087
14010000632663794,9.0,2.7645075,9.323555
14010000632663794,1.0,3.1637084,9.317806
14010000632663794,2.0,3.0263486,8.49536
14010000632663794,4.0,2.591275,7.23502
14010000632663794,4.0,2.5117843,7.4589825
14010000632663794,6.0,2.3149002,8.34327
14010000632663794,7.0,2.2963638,8.26619
14010000632663814,8.0,2.3313797,7.9659724
14010000632663814,9.0,2.6890767,8.140417
14010000632663814,10.0,2.9330602,8.273731
14010000632663814,6.0,2.4098396,6.9899883
14010000632663814,7.0,2.189662,8.316736
14010000632663814,7.0,1.9915316,9.48893
14010000632663814,8.0,1.7687526,10.251196
14010000632663814,9.0,1.8278801,10.860982
14010000632663814,10.0,2.6824033,10.661045
14010000632663814,11.0,2.6793573,10.939655
14010000632663814,11.0,2.3302639,11.041337
14010000632663814,3.0,2.1307247,11.044572
14010000632663864,4.0,2.7126458,11.148545
14010000632663864,7.0,2.9780886,10.594501
14010000632663864,9.0,2.816783,10.913108
14010000632663864,5.0,2.9185169,10.109513
14010000632663864,4.0,2.6020405,10.37187
14010000632663864,5.0,1.9927939,10.311078
14010000632663864,6.0,2.0761602,10.992358
14010000632663864,6.0,1.8082981,10.816538
14010000632663864,6.0,2.1299417,11.517099
14010000632663864,7.0,2.1186213,11.518412
14010000632663864,8.0,2.709888,10.384421
14010000632663864,8.0,3.161535,9.68959
14010000632663864,9.0,3.1598718,8.795256
14010000632663916,7.0,2.6324656,10.66924
14010000632663916,9.0,3.0693836,10.119734
14010000632663916,9.0,3.1961856,9.414265
14010000632663916,3.0,3.0452287,8.54793
14010000632663916,3.0,2.6121573,7.3931084
14010000632663916,6.0,2.276545,8.448744
14010000632663916,8.0,2.3478057,8.334076
14010000632663916,9.0,2.5808504,8.320752
14010000632663916,9.0,2.8259292,8.448218
14010000632663966,4.0,2.4522038,6.8609505
14010000632663966,4.0,2.3820229,6.797546
14010000632663966,4.0,2.4876692,7.048439
14010000632663966,4.0,2.5536602,6.998771
14010000632663966,5.0,2.5371332,6.9518185
14010000632663966,6.0,2.5093677,6.9019957
14010000632663966,6.0,2.4282377,6.94596
14010000632663966,7.0,2.3168705,6.9605494
14010000632663966,7.0,2.4784207,7.470901
14010000632663966,8.0,2.5465634,7.7222443
14010000632663966,4.0,2.6846116,8.050442
14010000632663966,5.0,2.6910315,7.8877797
14010000632663966,4.0,2.7367303,7.770501
14010000632663966,6.0,2.6892595,7.617355
