Unnamed: 0.1,Unnamed: 0,Timestamp,Trip ID_first,Segment_first,Latitude_mean,Longitude_mean,Bearing_mean,Speed_mean,Speed_max
56,56.0,2023-01-02 09:48:00,1.4010000626967368e+16,27.0,59.76218162148686,18.690861297866046,153.5084745762712,10.581355919272212,12.5
57,57.0,2023-01-02 09:49:00,1.4010000626967368e+16,45.0,59.76562629699707,18.693006896972655,55.9,5.4879999923706055,9.199999809265137
58,58.0,2023-01-02 09:50:00,1.4010000626967368e+16,5.0,59.76646073659261,18.696451663970947,197.01666666666668,6.424999968210856,10.0
59,59.0,2023-01-02 09:51:00,1.4010000626967368e+16,3.0,59.7686185836792,18.694083213806152,228.25,5.013888855775197,9.199999809265137
60,60.0,2023-01-02 09:52:00,1.4010000626967368e+16,3.0,59.76802558329568,18.693574288591225,139.91708126036485,0.0179104482751976,1.7000000476837158
61,0.0,2023-01-03 08:52:00,1.4010000626967368e+16,2.0,59.773529815673825,18.69101344517299,86.82857142857142,7.562857219151088,9.199999809265137
62,1.0,2023-01-03 08:53:00,1.4010000626967368e+16,2.0,59.77267206931601,18.693406941939372,186.87755102040816,5.687755151670807,8.300000190734863
63,2.0,2023-01-03 08:54:00,1.4010000626967368e+16,1.0,59.76927057902018,18.694529851277668,150.04761904761904,2.9571428951762972,8.899999618530273
64,3.0,2023-01-03 08:55:00,1.4010000626967368e+16,3.0,59.76705204356801,18.69618914344094,169.54545454545453,4.959090921011838,8.300000190734863
65,4.0,2023-01-03 08:56:00,1.4010000626967368e+16,4.0,59.7654000600179,18.69648733139038,186.71666666666667,2.3866667211055757,8.100000381469727
66,5.0,2023-01-03 08:57:00,1.4010000626967368e+16,5.0,59.76282376256482,18.696320698179047,177.31034482758622,7.155172454899755,10.800000190734863
67,6.0,2023-01-03 08:58:00,1.4010000626967368e+16,6.0,59.75943048538699,18.697064153609738,173.0806451612903,2.885483891733231,8.600000381469727
68,7.0,2023-01-03 08:59:00,1.4010000626967368e+16,26.0,59.75874860169458,18.699301860371573,108.62295081967213,5.508196795573,8.600000381469727
69,8.0,2023-01-03 09:00:00,1.4010000626967368e+16,8.0,59.75952208669562,18.702839466563443,106.94736842105264,4.207017586942305,8.100000381469727
70,9.0,2023-01-03 09:01:00,1.4010000626967368e+16,8.0,59.760004981089445,18.706541772616113,83.94915254237289,3.2966101735325184,7.5
71,10.0,2023-01-03 09:02:00,,,,,,,
72,11.0,2023-01-03 09:03:00,1.4010000626967368e+16,21.0,59.76138820648193,18.71324987411499,299.4,7.344999957084656,8.899999618530273
73,12.0,2023-01-03 09:04:00,1.4010000626967368e+16,10.0,59.76311832004122,18.713933803417063,17.27777777777778,0.0222222231052539,0.6000000238418579
74,13.0,2023-01-03 09:05:00,1.4010000626967368e+16,10.0,59.763277240827975,18.71401596069336,16.784313725490197,2.109803929048426,9.199999809265137
75,14.0,2023-01-03 09:06:00,1.4010000626967368e+16,10.0,59.76575225830078,18.714709854125974,224.0,7.60400011062622,9.399999618530272
76,15.0,2023-01-03 09:07:00,1.4010000626967368e+16,12.0,59.76828888923891,18.72121263319446,91.64516129032258,6.909677443965789,9.399999618530272
77,16.0,2023-01-03 09:08:00,1.4010000626967368e+16,13.0,59.76753743489584,18.727668517675156,156.87179487179486,6.515384606825999,10.800000190734863
78,17.0,2023-01-03 09:09:00,1.4010000626967368e+16,15.0,59.765882873535155,18.728501256306966,184.6,4.379999955495198,6.900000095367432
79,18.0,2023-01-03 09:10:00,1.4010000626967368e+16,15.0,59.766261275933715,18.72863730605768,242.24489795918367,7.071428556831515,12.5
80,19.0,2023-01-03 09:11:00,1.4010000626967368e+16,16.0,59.76841269599067,18.72707790798611,288.3333333333333,8.755555470784506,10.0
81,20.0,2023-01-03 09:12:00,1.4010000626967368e+16,16.0,59.76828821693979,18.722834749919613,269.5121951219512,8.70731714295178,11.699999809265137
82,21.0,2023-01-03 09:13:00,1.4010000626967368e+16,12.0,59.767782644792035,18.716976035724983,249.9090909090909,8.679545548829166,13.600000381469728
83,22.0,2023-01-03 09:14:00,1.4010000626967368e+16,19.0,59.76613089243571,18.714563592274985,168.8,5.035000016291936,10.0
84,23.0,2023-01-03 09:15:00,1.4010000626967368e+16,11.0,59.76210662065926,18.713511353832185,190.47457627118644,8.16949156987465,11.399999618530272
85,24.0,2023-01-03 09:16:00,1.4010000626967368e+16,21.0,59.76012575828423,18.71037922875356,258.3898305084746,5.138983083983599,8.600000381469727
86,25.0,2023-01-03 09:17:00,1.4010000626967368e+16,9.0,59.75984592125064,18.70505204747935,263.40983606557376,4.877049207687378,8.300000190734863
87,26.0,2023-01-03 09:18:00,1.4010000626967368e+16,8.0,59.759549140930176,18.702294731140135,247.33333333333337,0.1500000019868214,1.899999976158142
88,27.0,2023-01-03 09:19:00,1.4010000626967368e+16,23.0,59.75950266520182,18.70220807393392,221.61666666666667,0.9983333349227904,5.300000190734863
89,28.0,2023-01-03 09:20:00,1.4010000626967368e+16,8.0,59.758730704324286,18.700362389547784,256.5438596491228,3.966666706821375,8.899999618530273
90,29.0,2023-01-03 09:21:00,1.4010000626967368e+16,7.0,59.75855742907915,18.69770540956591,237.4754098360656,3.222950806383227,9.699999809265137
91,30.0,2023-01-03 09:22:00,1.4010000626967368e+16,26.0,59.7564608891805,18.698547045389812,119.71666666666668,4.5349999944369,9.199999809265137
92,31.0,2023-01-03 09:23:00,1.4010000626967368e+16,25.0,59.75691876168978,18.700091054884055,236.1864406779661,2.881355883711475,5.599999904632568
93,32.0,2023-01-03 09:24:00,1.4010000626967368e+16,25.0,59.75740595332912,18.69711169258493,297.655737704918,3.90819673460038,7.800000190734863
94,33.0,2023-01-03 09:25:00,1.4010000626967368e+16,26.0,59.75812823273415,18.69522870973099,311.7674418604651,2.5976744252581927,8.600000381469727
95,34.0,2023-01-03 09:26:00,1.4010000626967368e+16,27.0,59.756591329769215,18.691871681991888,181.18367346938777,6.751020514235204,8.899999618530273
96,35.0,2023-01-03 09:27:00,1.4010000626967368e+16,29.0,59.754174423217776,18.69030122756958,164.0,5.449999916553497,9.699999809265137
97,36.0,2023-01-03 09:28:00,1.4010000626967368e+16,30.0,59.752913452858145,18.69243222613667,112.72093023255816,3.355813921884049,9.399999618530272
98,37.0,2023-01-03 09:29:00,1.4010000626967368e+16,31.0,59.75260241278286,18.695367550027782,93.65517241379312,5.444827620325418,10.800000190734863
99,38.0,2023-01-03 09:30:00,1.4010000626967368e+16,32.0,59.75360916137695,18.701872100830077,146.94,7.210000057220459,10.600000381469728
100,39.0,2023-01-03 09:31:00,1.4010000626967368e+16,34.0,59.75449304019703,18.701623243444107,82.97058823529412,2.4794117703157315,3.900000095367432
101,40.0,2023-01-03 09:32:00,1.4010000626967368e+16,33.0,59.753798421223955,18.70376485188802,88.13333333333334,6.886666584014892,9.199999809265137
102,41.0,2023-01-03 09:33:00,1.4010000626967368e+16,35.0,59.75348680284288,18.70749359130859,107.93333333333334,2.048888885974884,6.900000095367432
103,42.0,2023-01-03 09:34:00,1.4010000626967368e+16,35.0,59.75393575780532,18.712313764235553,84.17647058823529,1.382352951694937,7.5
104,43.0,2023-01-03 09:35:00,1.4010000626967368e+16,36.0,59.75432949974423,18.71537181309291,138.95238095238096,5.8904762381599065,10.300000190734863
105,44.0,2023-01-03 09:36:00,1.4010000626967368e+16,37.0,59.75428661547209,18.715543295207777,273.9736842105263,4.70263155510551,7.199999809265137
106,45.0,2023-01-03 09:37:00,1.4010000626967368e+16,36.0,59.75364932679293,18.71032935694644,260.7719298245614,5.8666666348775225,8.300000190734863
107,46.0,2023-01-03 09:38:00,1.4010000626967368e+16,39.0,59.75489077074774,18.707299133826947,95.72413793103448,6.777586231971609,9.399999618530272
108,47.0,2023-01-03 09:39:00,1.4010000626967368e+16,41.0,59.7580322265625,18.707776323954263,311.35,3.5749999433755875,9.399999618530272
109,48.0,2023-01-03 09:40:00,1.4010000626967368e+16,41.0,59.75968271891277,18.706334368387857,277.8666666666667,4.621666624148687,8.899999618530273
110,49.0,2023-01-03 09:41:00,1.4010000626967368e+16,8.0,59.759545787688225,18.702603032512048,247.7258064516129,1.487096761503527,6.900000095367432
111,50.0,2023-01-03 09:42:00,1.4010000626967368e+16,23.0,59.75951469550699,18.702258643457444,247.32203389830508,0.0,0.0
112,51.0,2023-01-03 09:43:00,1.4010000626967368e+16,23.0,59.75951332881533,18.702231670248096,247.17241379310343,0.0,0.0
113,52.0,2023-01-03 09:44:00,1.4010000626967368e+16,23.0,59.75951479302078,18.702237394989513,247.60655737704917,0.0,0.0
114,53.0,2023-01-03 09:45:00,1.4010000626967368e+16,23.0,59.759372075398765,18.70216105779012,223.53333333333333,1.380000000198682,5.0
115,54.0,2023-01-03 09:46:00,1.4010000626967368e+16,8.0,59.75870837195445,18.699697785458323,264.08474576271186,4.186440645638159,7.5
116,55.0,2023-01-03 09:47:00,1.4010000626967368e+16,7.0,59.75877664856991,18.697556511830474,259.5762711864407,0.4237288074978327,3.5999999046325684
117,56.0,2023-01-03 09:48:00,1.4010000626967368e+16,26.0,59.75920908791678,18.694814000810897,283.23214285714283,6.417857153075082,10.800000190734863
118,57.0,2023-01-03 09:49:00,1.4010000626967368e+16,44.0,59.76292981234464,18.69075567072088,102.30909090909093,8.758181788704611,10.300000190734863
119,58.0,2023-01-03 09:50:00,1.4010000626967368e+16,45.0,59.765586733818054,18.69166779518127,59.78125,2.6218749806284904,5.300000190734863
120,59.0,2023-01-03 09:51:00,1.4010000626967368e+16,4.0,59.765447344098774,18.695895739964076,105.5,1.483333326521374,7.5
121,60.0,2023-01-03 09:52:00,1.4010000626967368e+16,5.0,59.76718639936603,18.6962962854104,248.21311475409837,6.8590164340910365,9.699999809265137
122,61.0,2023-01-03 09:53:00,1.4010000626967368e+16,47.0,59.770181020100914,18.693463134765626,317.23333333333335,7.053333280483882,9.699999809265137
123,62.0,2023-01-03 09:54:00,1.4010000626967368e+16,1.0,59.77158605135404,18.689062485328087,301.0,6.276922950377831,9.399999618530272
124,63.0,2023-01-03 09:55:00,,,,,,,
125,64.0,2023-01-03 09:56:00,1.4010000626967368e+16,1.0,59.77343355814616,18.68956158955892,80.6,8.703333346048991,10.800000190734863
126,65.0,2023-01-03 09:57:00,1.4010000626967368e+16,2.0,59.77266229133246,18.69369603399199,259.7100313479624,5.312696105634157,8.899999618530273
0,,2023-01-04 08:52:00,1.4010000626967368e+16,2.0,59.77352083646334,18.68998468839205,84.07692307692308,10.2615385055542,10.800000190734863
1,,2023-01-04 08:53:00,1.4010000626967368e+16,2.0,59.772907872353834,18.693164702384703,166.51612903225808,6.956451600597751,10.300000190734863
2,,2023-01-04 08:54:00,1.4010000626967368e+16,2.0,59.76968733469645,18.69405190149943,160.875,7.7125000556310015,10.600000381469728
3,,2023-01-04 08:55:00,1.4010000626967368e+16,4.0,59.76506631416187,18.696387039987663,184.4561403508772,7.668421013313427,11.399999618530272
4,,2023-01-04 08:56:00,1.4010000626967368e+16,6.0,59.7603896836103,18.696733280763787,175.94915254237287,7.257627115411274,12.199999809265137
5,,2023-01-04 08:57:00,1.4010000626967368e+16,26.0,59.758962804620914,18.697233165394177,162.16363636363636,2.621818126331676,9.699999809265137
6,,2023-01-04 08:58:00,1.4010000626967368e+16,7.0,59.75904508070512,18.701651486483488,110.20454545454544,4.754545389251276,9.399999618530272
7,,2023-01-04 08:59:00,1.4010000626967368e+16,8.0,59.759489547374635,18.70247778781625,77.0,0.0,0.0
8,,2023-01-04 09:00:00,1.4010000626967368e+16,8.0,59.75977547385476,18.704580133611504,77.25454545454545,3.856363645466891,9.399999618530272
9,,2023-01-04 09:01:00,1.4010000626967368e+16,9.0,59.75998553107767,18.7066375134038,85.94117647058823,2.4156862660950305,7.5
10,,2023-01-04 09:02:00,1.4010000626967368e+16,22.0,59.759918212890625,18.709343910217285,0.0,0.0,0.0
11,,2023-01-04 09:03:00,1.4010000626967368e+16,22.0,59.75991439819336,18.709352493286133,0.0,0.0,0.0
12,,2023-01-04 09:04:00,1.4010000626967368e+16,21.0,59.76298742294311,18.714026927948,131.85,8.297500133514404,11.100000381469728
13,,2023-01-04 09:05:00,1.4010000626967368e+16,11.0,59.76598161639589,18.714739712801848,274.0,7.175757697134307,8.600000381469727
14,,2023-01-04 09:06:00,1.4010000626967368e+16,12.0,59.76824294196235,18.720824612511528,88.08333333333333,4.28888882862197,8.899999618530273
15,,2023-01-04 09:07:00,1.4010000626967368e+16,13.0,59.768069557521656,18.72529759614364,114.28260869565216,6.636956499970478,11.399999618530272
16,,2023-01-04 09:08:00,1.4010000626967368e+16,14.0,59.76624877364547,18.728478255095304,183.03703703703704,6.755555612069589,8.300000190734863
17,,2023-01-04 09:09:00,1.4010000626967368e+16,15.0,59.76534986495972,18.729662895202637,284.8333333333333,0.6374999980131785,3.900000095367432
18,,2023-01-04 09:10:00,1.4010000626967368e+16,15.0,59.765398125899466,18.729605356852215,310.4561403508772,0.0,0.0
19,,2023-01-04 09:11:00,1.4010000626967368e+16,15.0,59.765421657238974,18.729614516436044,299.93220338983053,0.0,0.0
20,,2023-01-04 09:12:00,1.4010000626967368e+16,15.0,59.76618872017696,18.728737206294618,219.6206896551724,5.24655175620112,11.100000381469728
21,,2023-01-04 09:13:00,1.4010000626967368e+16,16.0,59.76842451095581,18.726861596107483,285.875,9.34375011920929,11.699999809265137
22,,2023-01-04 09:14:00,1.4010000626967368e+16,13.0,59.76829280853271,18.722157382965086,273.075,7.727500009536743,11.899999618530272
23,,2023-01-04 09:15:00,1.4010000626967368e+16,12.0,59.76746207789371,18.71578905875223,232.05263157894737,7.129824560985231,14.399999618530272
24,,2023-01-04 09:16:00,1.4010000626967368e+16,19.0,59.76594378153483,18.714651743570965,168.66666666666666,4.773333378632864,10.800000190734863
25,,2023-01-04 09:17:00,1.4010000626967368e+16,10.0,59.76173387724778,18.713269529671503,197.98275862068965,7.967241332448762,10.600000381469728
26,,2023-01-04 09:18:00,1.4010000626967368e+16,21.0,59.760245046307965,18.711261810794955,258.241935483871,2.4709677359750195,6.400000095367432
27,,2023-01-04 09:19:00,1.4010000626967368e+16,22.0,59.76004524230957,18.70767761230469,278.7,3.387999955415726,9.399999618530272
28,,2023-01-04 09:20:00,1.4010000626967368e+16,9.0,59.759724571591335,18.70377218155634,254.47619047619048,4.3428571962174916,8.600000381469727
29,,2023-01-04 09:21:00,1.4010000626967368e+16,23.0,59.759033012390134,18.701182651519776,247.95,5.327499955892563,9.699999809265137
30,,2023-01-04 09:22:00,1.4010000626967368e+16,7.0,59.758295828836005,18.697434676320928,219.19298245614036,4.970175525598359,10.300000190734863
31,,2023-01-04 09:23:00,1.4010000626967368e+16,25.0,59.75638561248779,18.69876028696696,143.43333333333334,4.076666642228762,8.899999618530273
32,,2023-01-04 09:24:00,1.4010000626967368e+16,25.0,59.75709208504098,18.699990725908123,278.2295081967213,1.1311475507548598,4.400000095367432
33,,2023-01-04 09:25:00,1.4010000626967368e+16,25.0,59.75722403275339,18.69808270638449,278.3859649122807,3.5438596198433325,5.800000190734863
34,,2023-01-04 09:26:00,1.4010000626967368e+16,26.0,59.75792460008101,18.69440646605058,273.22727272727275,6.943181818181818,9.699999809265137
35,,2023-01-04 09:27:00,1.4010000626967368e+16,28.0,59.75598482652144,18.691815766421232,182.6590909090909,7.284090887416493,10.600000381469728
36,,2023-01-04 09:28:00,1.4010000626967368e+16,29.0,59.753277900891426,18.690793208586864,117.71794871794872,5.956410304093972,9.699999809265137
37,,2023-01-04 09:29:00,1.4010000626967368e+16,30.0,59.752684656778975,18.69357220331828,99.51666666666668,1.303333334128062,6.400000095367432
38,,2023-01-04 09:30:00,1.4010000626967368e+16,31.0,59.75275298296395,18.69800254045907,78.86440677966101,9.159322107242325,11.699999809265137
39,,2023-01-04 09:31:00,1.4010000626967368e+16,33.0,59.754251298450285,18.70200352441697,153.71428571428572,3.8642857670784,8.100000381469727
40,,2023-01-04 09:32:00,1.4010000626967368e+16,34.0,59.75414772033692,18.70284735361735,99.83333333333331,6.230000019073486,10.600000381469728
41,,2023-01-04 09:33:00,1.4010000626967368e+16,35.0,59.75340851493504,18.708600417427395,93.6086956521739,6.647826194763184,8.300000190734863
42,,2023-01-04 09:34:00,1.4010000626967368e+16,36.0,59.75421190261841,18.714683532714844,158.625,6.7812501192092896,9.699999809265137
43,,2023-01-04 09:35:00,1.4010000626967368e+16,37.0,59.754417207505966,18.71600760353936,256.75,4.6055556072129145,8.300000190734863
44,,2023-01-04 09:36:00,1.4010000626967368e+16,36.0,59.75364705135948,18.70994571217319,268.7719298245614,6.694736765142073,10.0
45,,2023-01-04 09:37:00,1.4010000626967368e+16,39.0,59.75565319061279,18.70759350458781,131.93333333333334,8.20166672070821,10.800000190734863
46,,2023-01-04 09:38:00,1.4010000626967368e+16,41.0,59.75900287628174,18.707114378611248,247.71666666666667,4.508333341280619,8.100000381469727
47,,2023-01-04 09:39:00,1.4010000626967368e+16,9.0,59.75982737137099,18.70462563078282,254.71186440677965,3.662711874913361,6.900000095367432
48,,2023-01-04 09:40:00,1.4010000626967368e+16,8.0,59.75955810546875,18.70242560704549,255.78333333333333,0.3783333301544189,3.299999952316284
49,,2023-01-04 09:41:00,1.4010000626967368e+16,23.0,59.7595717866542,18.70238630650407,255.91525423728817,0.0,0.0
50,,2023-01-04 09:42:00,1.4010000626967368e+16,23.0,59.75958017717328,18.702373605025443,229.05263157894737,0.0,0.0
51,,2023-01-04 09:43:00,1.4010000626967368e+16,23.0,59.75956990767499,18.70237046845105,256.0,0.0,0.0
52,,2023-01-04 09:44:00,1.4010000626967368e+16,23.0,59.759578272981464,18.702371057474387,256.0,0.0,0.0
53,,2023-01-04 09:45:00,1.4010000626967368e+16,23.0,59.75948254815464,18.702273566147376,238.24137931034485,1.6655172541223724,6.099999904632568
54,,2023-01-04 09:46:00,1.4010000626967368e+16,8.0,59.758730216104475,18.69969802606301,266.2950819672131,4.32622951855425,10.0
55,,2023-01-04 09:47:00,1.4010000626967368e+16,26.0,59.75919070486295,18.69493930622683,290.6271186440678,6.769491539163105,11.399999618530272
56,,2023-01-04 09:48:00,1.4010000626967368e+16,44.0,59.76267643298133,18.69079111390195,100.22033898305084,8.859321869025797,9.399999618530272
57,,2023-01-04 09:49:00,1.4010000626967368e+16,45.0,59.76534435666841,18.69167350900584,8.206896551724139,0.851724127243305,6.699999809265137
58,,2023-01-04 09:50:00,1.4010000626967368e+16,45.0,59.765652323878086,18.692172161368436,51.7906976744186,3.179069729738458,7.199999809265137
59,,2023-01-04 09:51:00,1.4010000626967368e+16,5.0,59.765495491027835,18.696243127187092,96.16666666666669,3.0316666682561237,8.300000190734863
60,,2023-01-04 09:52:00,1.4010000626967368e+16,4.0,59.76846778998941,18.695400722956258,311.7457627118644,9.103389869302006,11.699999809265137
61,,2023-01-04 09:53:00,1.4010000626967368e+16,47.0,59.77148342132568,18.690214093526205,307.93333333333334,5.245000011722246,11.399999618530272
62,,2023-01-04 09:54:00,1.4010000626967368e+16,1.0,59.77192750524302,18.688185144643313,301.8196721311475,0.0,0.0
63,,2023-01-04 09:55:00,1.4010000626967368e+16,1.0,59.77200090885162,18.688142359256744,306.6875,0.449999988079071,7.199999809265137
64,,2023-01-04 09:56:00,1.4010000626967368e+16,1.0,59.773323240734285,18.691947906736345,119.65079365079364,7.550793549371144,9.699999809265137
65,,2023-01-04 09:57:00,1.4010000626967368e+16,2.0,59.77262878417969,18.69354248046875,281.0,5.0,5.0
