,Timestamp,Trip ID_first,Segment_first,Latitude_mean,Longitude_mean,Bearing_mean,Speed_mean,Speed_max
0,2023-01-02 08:52:00,1.4010000626967368e+16,1.0,59.77281594276428,18.688526928424835,174.3125,5.715625066310167,11.399999618530272
1,2023-01-02 08:53:00,1.4010000626967368e+16,2.0,59.77314788219976,18.69300438376034,145.2549019607843,7.1803921718223425,10.300000190734863
2,2023-01-02 08:54:00,1.4010000626967368e+16,2.0,59.76984405517578,18.693984205072574,167.0909090909091,4.12727270343087,10.0
3,2023-01-02 08:55:00,1.4010000626967368e+16,3.0,59.7666955835679,18.69629575691971,174.35294117647058,4.7999999558224395,9.399999618530272
4,2023-01-02 08:56:00,1.4010000626967368e+16,4.0,59.7642162322998,18.69629704157511,182.98333333333332,6.728333226839701,10.0
5,2023-01-02 08:57:00,1.4010000626967368e+16,6.0,59.76003837585449,18.69685869216919,165.48333333333332,5.329999993244807,10.0
6,2023-01-02 08:58:00,1.4010000626967368e+16,26.0,59.75898147841632,18.69726992461641,161.0,2.389830516556562,8.100000381469727
7,2023-01-02 08:59:00,1.4010000626967368e+16,7.0,59.75893445168772,18.70144321072486,138.3709677419355,4.567741949712077,8.100000381469727
8,2023-01-02 09:00:00,1.4010000626967368e+16,8.0,59.75960856470569,18.70313394480738,72.60344827586206,3.2465517171498,7.800000190734863
9,2023-01-02 09:01:00,1.4010000626967368e+16,9.0,59.759992599487305,18.707058686476486,89.46153846153847,6.849999996332022,7.800000190734863
10,2023-01-02 09:02:00,1.4010000626967368e+16,21.0,59.761166740866265,18.713127585018384,349.6470588235294,7.88823548485251,9.199999809265137
11,2023-01-02 09:03:00,1.4010000626967368e+16,10.0,59.76309723150535,18.71396818317351,18.049180327868857,0.2721311401148311,4.199999809265137
12,2023-01-02 09:04:00,1.4010000626967368e+16,10.0,59.764089520772295,18.714456621805827,53.53333333333333,5.415000059207281,8.300000190734863
13,2023-01-02 09:05:00,1.4010000626967368e+16,11.0,59.76664502692945,18.71446927388509,343.54545454545456,3.418181845636078,6.900000095367432
14,2023-01-02 09:06:00,1.4010000626967368e+16,12.0,59.768248558044434,18.72088532447815,91.425,3.9349999606609343,9.199999809265137
15,2023-01-02 09:07:00,1.4010000626967368e+16,13.0,59.768215439536355,18.724394581534646,99.0,5.477272776040164,8.899999618530273
16,2023-01-02 09:08:00,1.4010000626967368e+16,14.0,59.7666182682432,18.72822090675091,182.41379310344828,6.906896722727809,8.600000381469727
17,2023-01-02 09:09:00,1.4010000626967368e+16,15.0,59.76535846876062,18.72966782943062,269.54347826086956,0.6521739104519719,3.900000095367432
18,2023-01-02 09:10:00,1.4010000626967368e+16,15.0,59.7655218058619,18.729343973357103,308.7931034482759,1.5293103209857284,5.0
19,2023-01-02 09:11:00,1.4010000626967368e+16,15.0,59.76662379939382,18.72824817750512,139.0487804878049,5.553658590084169,8.300000190734863
20,2023-01-02 09:12:00,1.4010000626967368e+16,16.0,59.7684204347672,18.725226925265403,270.96774193548384,9.122580651314028,11.699999809265137
21,2023-01-02 09:13:00,1.4010000626967368e+16,13.0,59.76824944918273,18.72219983085257,256.1967213114754,1.4836065818051822,8.300000190734863
22,2023-01-02 09:14:00,1.4010000626967368e+16,17.0,59.76802701366191,18.71854680898238,261.0204081632653,7.632653139075455,10.800000190734863
23,2023-01-02 09:15:00,1.4010000626967368e+16,19.0,59.76612349687996,18.714506860506734,190.08474576271183,6.161016978449741,10.300000190734863
24,2023-01-02 09:16:00,1.4010000626967368e+16,10.0,59.7620828665939,18.71341174256568,188.27450980392155,7.854902010337979,11.100000381469728
25,2023-01-02 09:17:00,1.4010000626967368e+16,21.0,59.76019032796224,18.710621662628956,264.0,5.502564075665596,8.899999618530273
26,2023-01-02 09:18:00,1.4010000626967368e+16,9.0,59.760114632400814,18.70688644109988,258.3921568627451,1.6784314057406258,8.100000381469727
27,2023-01-02 09:19:00,1.4010000626967368e+16,8.0,59.759654329534165,18.7029615703382,255.56140350877192,3.2280701733472053,10.0
28,2023-01-02 09:20:00,1.4010000626967368e+16,23.0,59.75959027608235,18.702326774597168,256.0,0.0,0.0
29,2023-01-02 09:21:00,1.4010000626967368e+16,23.0,59.75919548409884,18.70182074875128,233.327868852459,3.7967212952551295,9.199999809265137
30,2023-01-02 09:22:00,1.4010000626967368e+16,24.0,59.75878518314685,18.697886547799836,264.66101694915255,2.501694956068265,8.100000381469727
31,2023-01-02 09:23:00,1.4010000626967368e+16,26.0,59.75733928680419,18.69751001993815,172.75,5.751666629314423,9.199999809265137
32,2023-01-02 09:24:00,1.4010000626967368e+16,25.0,59.75678321963451,18.69992446899414,186.95081967213116,3.899999974203891,7.199999809265137
33,2023-01-02 09:25:00,1.4010000626967368e+16,25.0,59.75733598612123,18.697568408513472,293.864406779661,4.125423730429956,7.5
34,2023-01-02 09:26:00,1.4010000626967368e+16,26.0,59.75812108893143,18.695324379101137,312.9298245614035,2.77368422140155,8.100000381469727
35,2023-01-02 09:27:00,1.4010000626967368e+16,27.0,59.7569082544205,18.691904839048995,180.82978723404256,6.417021299930329,10.0
36,2023-01-02 09:28:00,1.4010000626967368e+16,28.0,59.754838943481445,18.691397285461427,187.8,6.330000019073486,8.600000381469727
37,2023-01-02 09:29:00,1.4010000626967368e+16,29.0,59.753084971986965,18.691451697513976,116.39655172413794,3.44482762238075,9.199999809265137
38,2023-01-02 09:30:00,1.4010000626967368e+16,30.0,59.75267979015003,18.69354910417037,100.67272727272729,1.3618181770498103,5.800000190734863
39,2023-01-02 09:31:00,1.4010000626967368e+16,31.0,59.75264415740967,18.693795267740885,89.2,0.7066666682561239,8.600000381469727
40,2023-01-02 09:32:00,1.4010000626967368e+16,31.0,59.75243638356527,18.697264512379963,87.58333333333333,5.098333277304968,10.300000190734863
41,2023-01-02 09:33:00,1.4010000626967368e+16,33.0,59.753596347311266,18.701927889948305,132.2391304347826,7.182608697725379,10.0
42,2023-01-02 09:34:00,1.4010000626967368e+16,34.0,59.754268181033254,18.70220723966273,82.21951219512195,4.917073139330236,9.399999618530272
43,2023-01-02 09:35:00,1.4010000626967368e+16,35.0,59.75342473116788,18.708448323336516,98.04545454545456,6.863636406985196,9.699999809265137
44,2023-01-02 09:36:00,1.4010000626967368e+16,36.0,59.754235076904294,18.715290603637698,113.76,6.903999862670898,9.699999809265137
45,2023-01-02 09:37:00,1.4010000626967368e+16,37.0,59.7543701171875,18.715935134887697,279.53333333333336,4.933333317438762,7.800000190734863
46,2023-01-02 09:38:00,1.4010000626967368e+16,36.0,59.75413090098988,18.712959775057705,249.4909090909091,1.2836363727396185,7.800000190734863
47,2023-01-02 09:39:00,1.4010000626967368e+16,38.0,59.75366827157828,18.709567779149765,267.7692307692308,5.75128207451258,11.399999618530272
48,2023-01-02 09:40:00,1.4010000626967368e+16,39.0,59.75533377907493,18.707493001764472,62.54545454545455,6.654545385187323,10.0
49,2023-01-02 09:41:00,1.4010000626967368e+16,41.0,59.75834629899365,18.707535048662606,304.40677966101697,5.769491522999133,8.300000190734863
50,2023-01-02 09:42:00,1.4010000626967368e+16,9.0,59.759833865695526,18.704527718680247,253.68253968253967,4.044444419088817,8.300000190734863
51,2023-01-02 09:43:00,1.4010000626967368e+16,23.0,59.75958048502604,18.702285067240396,256.1,0.1649999966224034,3.0999999046325684
52,2023-01-02 09:44:00,1.4010000626967368e+16,23.0,59.75957776679368,18.702259188792745,256.0,0.0,0.0
53,2023-01-02 09:45:00,1.4010000626967368e+16,23.0,59.7593526159014,18.702104534421647,226.19642857142856,2.1803571496691023,6.099999904632568
54,2023-01-02 09:46:00,1.4010000626967368e+16,7.0,59.75877386836682,18.69881988784014,276.0508474576271,4.186440684027591,7.800000190734863
55,2023-01-02 09:47:00,1.4010000626967368e+16,26.0,59.75893253750272,18.69640848371718,280.68518518518516,4.205555589110763,11.399999618530272
56,2023-01-02 09:48:00,1.4010000626967368e+16,27.0,59.76218162148686,18.690861297866046,153.5084745762712,10.581355919272212,12.5
57,2023-01-02 09:49:00,1.4010000626967368e+16,45.0,59.76562629699707,18.693006896972655,55.9,5.4879999923706055,9.199999809265137
58,2023-01-02 09:50:00,1.4010000626967368e+16,5.0,59.76646073659261,18.696451663970947,197.01666666666668,6.424999968210856,10.0
59,2023-01-02 09:51:00,1.4010000626967368e+16,3.0,59.7686185836792,18.694083213806152,228.25,5.013888855775197,9.199999809265137
60,2023-01-02 09:52:00,1.4010000626967368e+16,3.0,59.76802558329568,18.693574288591225,139.91708126036485,0.0179104482751976,1.7000000476837158
0,2023-01-03 08:52:00,1.4010000626967368e+16,2.0,59.773529815673825,18.69101344517299,86.82857142857142,7.562857219151088,9.199999809265137
1,2023-01-03 08:53:00,1.4010000626967368e+16,2.0,59.77267206931601,18.693406941939372,186.87755102040816,5.687755151670807,8.300000190734863
2,2023-01-03 08:54:00,1.4010000626967368e+16,1.0,59.76927057902018,18.694529851277668,150.04761904761904,2.9571428951762972,8.899999618530273
3,2023-01-03 08:55:00,1.4010000626967368e+16,3.0,59.76705204356801,18.69618914344094,169.54545454545453,4.959090921011838,8.300000190734863
4,2023-01-03 08:56:00,1.4010000626967368e+16,4.0,59.7654000600179,18.69648733139038,186.71666666666667,2.3866667211055757,8.100000381469727
5,2023-01-03 08:57:00,1.4010000626967368e+16,5.0,59.76282376256482,18.696320698179047,177.31034482758622,7.155172454899755,10.800000190734863
6,2023-01-03 08:58:00,1.4010000626967368e+16,6.0,59.75943048538699,18.697064153609738,173.0806451612903,2.885483891733231,8.600000381469727
7,2023-01-03 08:59:00,1.4010000626967368e+16,26.0,59.75874860169458,18.699301860371573,108.62295081967213,5.508196795573,8.600000381469727
8,2023-01-03 09:00:00,1.4010000626967368e+16,8.0,59.75952208669562,18.702839466563443,106.94736842105264,4.207017586942305,8.100000381469727
9,2023-01-03 09:01:00,1.4010000626967368e+16,8.0,59.760004981089445,18.706541772616113,83.94915254237289,3.2966101735325184,7.5
10,2023-01-03 09:02:00,,,,,,,
11,2023-01-03 09:03:00,1.4010000626967368e+16,21.0,59.76138820648193,18.71324987411499,299.4,7.344999957084656,8.899999618530273
12,2023-01-03 09:04:00,1.4010000626967368e+16,10.0,59.76311832004122,18.713933803417063,17.27777777777778,0.0222222231052539,0.6000000238418579
13,2023-01-03 09:05:00,1.4010000626967368e+16,10.0,59.763277240827975,18.71401596069336,16.784313725490197,2.109803929048426,9.199999809265137
14,2023-01-03 09:06:00,1.4010000626967368e+16,10.0,59.76575225830078,18.714709854125974,224.0,7.60400011062622,9.399999618530272
15,2023-01-03 09:07:00,1.4010000626967368e+16,12.0,59.76828888923891,18.72121263319446,91.64516129032258,6.909677443965789,9.399999618530272
16,2023-01-03 09:08:00,1.4010000626967368e+16,13.0,59.76753743489584,18.727668517675156,156.87179487179486,6.515384606825999,10.800000190734863
17,2023-01-03 09:09:00,1.4010000626967368e+16,15.0,59.765882873535155,18.728501256306966,184.6,4.379999955495198,6.900000095367432
18,2023-01-03 09:10:00,1.4010000626967368e+16,15.0,59.766261275933715,18.72863730605768,242.24489795918367,7.071428556831515,12.5
19,2023-01-03 09:11:00,1.4010000626967368e+16,16.0,59.76841269599067,18.72707790798611,288.3333333333333,8.755555470784506,10.0
20,2023-01-03 09:12:00,1.4010000626967368e+16,16.0,59.76828821693979,18.722834749919613,269.5121951219512,8.70731714295178,11.699999809265137
21,2023-01-03 09:13:00,1.4010000626967368e+16,12.0,59.767782644792035,18.716976035724983,249.9090909090909,8.679545548829166,13.600000381469728
22,2023-01-03 09:14:00,1.4010000626967368e+16,19.0,59.76613089243571,18.714563592274985,168.8,5.035000016291936,10.0
23,2023-01-03 09:15:00,1.4010000626967368e+16,11.0,59.76210662065926,18.713511353832185,190.47457627118644,8.16949156987465,11.399999618530272
24,2023-01-03 09:16:00,1.4010000626967368e+16,21.0,59.76012575828423,18.71037922875356,258.3898305084746,5.138983083983599,8.600000381469727
25,2023-01-03 09:17:00,1.4010000626967368e+16,9.0,59.75984592125064,18.70505204747935,263.40983606557376,4.877049207687378,8.300000190734863
26,2023-01-03 09:18:00,1.4010000626967368e+16,8.0,59.759549140930176,18.702294731140135,247.33333333333337,0.1500000019868214,1.899999976158142
27,2023-01-03 09:19:00,1.4010000626967368e+16,23.0,59.75950266520182,18.70220807393392,221.61666666666667,0.9983333349227904,5.300000190734863
28,2023-01-03 09:20:00,1.4010000626967368e+16,8.0,59.758730704324286,18.700362389547784,256.5438596491228,3.966666706821375,8.899999618530273
29,2023-01-03 09:21:00,1.4010000626967368e+16,7.0,59.75855742907915,18.69770540956591,237.4754098360656,3.222950806383227,9.699999809265137
30,2023-01-03 09:22:00,1.4010000626967368e+16,26.0,59.7564608891805,18.698547045389812,119.71666666666668,4.5349999944369,9.199999809265137
